OpenJDK 64-Bit Server VM warning: Sharing is only supported for boot loader classes because bootstrap classpath has been appended
[Log4jPatcher] [INFO] Transforming org/apache/logging/log4j/core/pattern/MessagePatternConverter
[Log4jPatcher] [WARN]  Unable to find noLookups:Z field in org/apache/logging/log4j/core/pattern/MessagePatternConverter
[Log4jPatcher] [INFO] Transforming org/apache/logging/log4j/core/lookup/JndiLookup
[22:50:18.299] [main/INFO] [Launcher/MODLAUNCHER]: ModLauncher running: args [--username, CodeMePanda, --version, neoforge-21.1.132, --gameDir, E:\FTB Instances\create your mekanism, --assetsDir, C:\Users\dkpan\AppData\Local\.ftba\bin\assets, --assetIndex, 17, --uuid, 131346b4-84bc-4424-a27c-72a7ca2d2ca3, --accessToken, ❄❄❄❄❄❄❄❄, --clientId, ${clientid}, --xuid, ${auth_xuid}, --userType, msa, --versionType, release, --width, 1600, --height, 900, --fml.neoForgeVersion, 21.1.132, --fml.fmlVersion, 4.0.38, --fml.mcVersion, 1.21.1, --fml.neoFormVersion, 20240808.144430, --launchTarget, forgeclient] 
[22:50:18.301] [main/INFO] [Launcher/MODLAUNCHER]: JVM identified as Eclipse Adoptium OpenJDK 64-Bit Server VM 21.0.3+9-LTS 
[22:50:18.303] [main/INFO] [Launcher/MODLAUNCHER]: ModLauncher 11.0.4+main.d2e20e43 starting: java version 21.0.3 by Eclipse Adoptium; OS Windows 10 arch amd64 version 10.0 
[22:50:18.370] [main/WARN] [loading.FMLConfig/CORE]: Configuration file E:\FTB Instances\create your mekanism\config\fml.toml is not correct. Correcting 
[22:50:18.665] [main/INFO] [loading.ImmediateWindowHandler/]: Loading ImmediateWindowProvider fmlearlywindow 
[22:50:18.759] [main/INFO] [EARLYDISPLAY/]: Trying GL version 4.6 
[22:50:20.266] [main/INFO] [EARLYDISPLAY/]: Requested GL version 4.6 got version 4.6 
[22:50:20.388] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.7 Source=union:/C:/Users/dkpan/AppData/Local/.ftba/bin/libraries/net/fabricmc/sponge-mixin/0.15.2+mixin.0.8.7/sponge-mixin-0.15.2+mixin.0.8.7.jar%23128!/ Service=ModLauncher Env=CLIENT 
[22:50:20.395] [main/WARN] [loading.FMLConfig/CORE]: Configuration file E:\FTB Instances\create your mekanism\config\fml.toml is not correct. Correcting 
[22:50:20.572] [pool-2-thread-1/INFO] [EARLYDISPLAY/]: GL info: Intel(R) Arc(TM) B580 Graphics GL version 4.6.0 - Build 32.0.101.6257, Intel 
[22:50:20.652] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "applied-experienced-1.21.1-1.1.0.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.654] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Applied-Mekanistics-1.6.2.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.659] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "appliedenergistics2-19.2.5-beta.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.662] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "appliedenergisticsdelight-1.0.2.6-1.21.x.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.665] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "AppliedFlux-1.21-2.0.5-neoforge.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.666] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "aquaculturedelight-1.2.0-neoforge-1.21.1.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.668] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "arcaneessenceblock-1.0.1-neoforge-1.21.1.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.670] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "architectury-13.0.8-neoforge.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.672] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "athena-neoforge-1.21-4.0.1.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.675] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Atlas-Lib-1.21.0-1.1.14.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.677] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "atlas_api-1.21-1.0.2.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.679] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "balm-neoforge-1.21.1-21.0.31.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.681] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "bookshelf-neoforge-1.21.1-21.1.50.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.684] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "buildinggadgets2-1.3.8.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.717] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "chipped-neoforge-1.21.1-4.0.2.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.719] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "clientcrafting-1.21-1.8.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.722] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "clienttweaks-neoforge-1.21.1-21.1.4.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.723] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Clumps-neoforge-1.21.1-19.0.0.1.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.732] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "CodeChickenLib-1.21.1-4.6.0.521.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.734] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "collective-1.21.1-7.94.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.736] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "connectedglass-1.1.12-neoforge-mc1.21.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.738] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Controlling-neoforge-1.21.1-19.0.4.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.740] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Corgilib-NeoForge-1.21.1-5.0.0.3.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.742] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "cosmeticarmorreworked-1.21.1-v1-neoforge.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.744] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Create Encased-1.21.1-1.7.0-fix1.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.746] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Create Quality of Life-1.21.1-1.3.0.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.751] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "create-1.21.1-6.0.2.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.752] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "create_better_villagers-1.2.6-Neoforge-1.21.1.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.754] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "create_cheese_factory-1.2.0-neoforge-1.21.1.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.756] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "create_compressed-2.2.0-neoforge-1.21.1.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.758] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "create_copper_and_zinc-1.6.5-neoforge-1.21.1.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.760] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "create_deep_dark-1.8.0-neoforge-1.21.1.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.762] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "create_easy_structures-0.1.3-neoforge-1.21.1.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.764] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "create_extra_casing-3.0.0-NeoForge-1.21.1.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.766] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "create_ltab-2.6.0.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.768] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "create_oxidized-0.1.2.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.770] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "create_simple_ore_doubling-1.5.5-neoforge-1.21.1.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.772] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "create_structures_arise-148.21.22-neoforge-1.21.1.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.775] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "create_ultimate_factory-1.9.0-neoforge-1.21.1.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.777] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "create_waystones_recipes-3.0.0-NeoForge-1.21.1.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.780] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "createchromaticreturn-1.0.1-neoforge-1.21.1.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.782] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "createcontraptionterminals-1.21-1.2.0.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.784] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "createdecodelight-1.0.3.1-1.21.x.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.787] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "createframed-1.21.1-1.6.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.789] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "createlowheated-neoforge-1.21.1-6.0.1-1.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.790] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "createoreexcavation-1.21-1.6.1.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.792] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "cupboard-1.21-2.9.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.794] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "curios-neoforge-9.2.3+1.21.1.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.795] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "CustomMachinery-neoforge-1.21.1-0.10.24.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.797] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "CustomMachineryCreate-1.21.1-1.2.0.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.798] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "deimos-1.21.1-neoforge-2.1.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.800] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "dismountentity-1.21.1-3.6.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.801] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "doubledoors-1.21.1-6.2.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.803] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "elevatorid-neoforge-1.21.1-1.11.4.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.804] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "enderio-7.1.6-alpha.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.809] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "EnderStorage-1.21.1-2.13.0.191.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.810] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "entityculling-neoforge-1.7.3-mc1.21.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.812] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "entitydetectors-1.21.1-4.0.0.0.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.813] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "experiencelib-1.21.1-1.0.3.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.814] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "factory_blocks-neoforge-1.4.0+mc1.21.1.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.816] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "farmers-cutting-oh-the-biomes-weve-gone-1.21.1-2.1-neoforge.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.819] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "FarmersDelight-1.21.1-1.2.7.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.820] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "FastItemFrames-v21.1.1-1.21.1-NeoForge.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.822] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "fastleafdecay-35.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.826] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ferritecore-7.0.2-neoforge.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.828] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "FramedBlocks-10.3.0.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.831] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ftb-chunks-neoforge-2101.1.7.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.832] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ftb-essentials-neoforge-2101.1.6.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.834] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ftb-library-neoforge-2101.1.10.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.835] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ftb-teams-neoforge-2101.1.2.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.837] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ftb-ultimine-neoforge-2101.1.1.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.838] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "fusion-1.2.4-neoforge-mc1.21.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.840] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "gametechbcs_spellbooks-2.6.5-1.21.1.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.842] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "geckolib-neoforge-1.21.1-4.7.3.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.858] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Glassential-renewed-neoforge-1.21.1-3.1.5.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.859] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Glodium-1.21-2.2-neoforge.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.862] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "gtbcs_spell_lib-1.0.1-1.21.1.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.864] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "guideme-21.1.2.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.868] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ImmersiveEngineering-1.21.1-12.1.0-185.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.869] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "inventoryhud.neoforged.1.21.1-3.4.26.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.871] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "InventoryProfilesNext-neoforge-1.21-2.1.3.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.872] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "IronDoorKey-NEOFORGE-1.21.1-1.2.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.874] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ironladders-1.21.1-2.7.04-neoforge.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.876] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "irons_jewelry-1.21.1-1.0.9.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.878] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "irons_spellbooks-1.21-3.8.10.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.880] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ironsspellsdelight-1.1.0-1.21.x.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.881] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Jade-1.21.1-NeoForge-15.9.4.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
[22:50:20.883] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "JadeAddons-1.21.1-NeoForge-6.0.1.jar" [locator: {mods folder locator at E:\FTB Instances\create your mekanism\mods}, reader: mod manifest] 
